Uniprot,Means.2Moderate,Means.3Extreme,Means.4Recovery,Means.5ControlA
Q2QXN5,0.012421759,-0.001390715,0.013101406,0.022197765
Q2QXL3,0.038259388,0.24304535,0.107843512,0.006039019
Q0IQ02,-0.037706645,0.02387052,-0.00874149,-0.02091698
Q2QXH6,0.030351346,0.033054957,0.016462238,0.028443204
Q2QXF6,0.024797323,0.029066665,-0.021779851,0.066582605
Q2QXF1,0.057199389,-0.013887708,0.03011113,0.052678375
Q3HRP1,0.023363164,-0.090161207,0.073449324,0.057999199
Q0IPX1,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0IPU6,-0.066080025,-0.036315513,-0.060259007,-0.027765743
Q2QX46,0.012785238,0.006143707,0.013281092,0.017023176
B9GC32,-0.028101913,-0.101560385,-0.061979145,-0.018375908
Q2QX08,-0.058471136,-0.125697009,-0.073639967,-0.006300703
Q2QX01,0.023716317,0.018500367,0.060291392,-0.013874174
P0C0L1,0.024101959,0.066308292,0.009710556,0.02021914
Q2QWU2,-0.010561967,0.003787963,0.004780211,-0.016025561
Q0IPL3,-0.145097661,-0.536517468,-0.186467653,-0.024652764
Q2QWE5,0.004028786,-0.030969523,0.05025362,0.005294727
Q2QW51,0.046472766,0.0097701,0.015956904,0.034243211
Q0IPF7,-0.088067709,-0.099408729,-0.071907028,-0.103913491
Q945X3,-0.053094455,-0.024519628,-0.046790001,-0.0445183
Q0IPE5,0.008950903,0.008934005,-0.013287019,0.002826318
Q2QVJ6,-0.022926539,-0.030518944,-0.087838494,-0.049426973
Q2QVC1,-0.00322384,-0.003420121,0.050817104,0.003644101
Q2QVB4,0.008011626,0.051272099,0.006474292,0.00189389
Q2QV94,-0.049605034,0.037893333,-0.007360923,0.005327883
Q2QV45,-0.040736447,-0.044505488,-0.057518977,-0.06917403
Q306J3,-0.183410299,-0.146915197,-0.462636975,-0.079166733
Q0IP17,-0.059765021,-0.046956056,-0.00490648,-0.018591254
Q2QU06,-0.057078948,0.019376354,-0.010559634,-0.057453494
Q2QT64,0.00063566,0.012543279,0.045447042,0.038277359
Q0INR8,-0.035700288,-0.051998186,-0.051878307,-0.039518429
Q0INR5,0.005933457,0.007238663,-0.000201662,-0.007489902
Q2QT07,-0.006182366,0.01393852,-0.009257245,0.037378681
Q2QSR7,-3.10538E-05,-0.068288044,-0.013628839,-0.040028144
Q0INM3,-0.013249994,0.001229255,-0.01579758,0.006219176
Q2QS13,0.008903003,0.013117963,-0.010900778,0.048680933
Q0ING3,0.0443559,-0.356562147,-0.388797009,-0.078504785
Q2QRA2,0.00080495,0.083636863,0.004712481,0.004242659
Q2QQX3,0.017813827,0.001485082,0.001853483,0.012305545
Q0IN89,0.001441034,0.061095164,0.029947611,0.02912146
Q2QQC8,-0.099093886,0.081422279,-0.05075338,0.030591617
Q2QQB3,0.017040161,0.071260375,0.025095625,-0.002025352
Q2QQ55,0.12933943,0.137703084,0.128076205,0.138684652
Q2QQ48,0.007900961,-0.000181208,0.018591737,0.028225962
Q10E81,-0.043152734,-0.022570115,-0.083701495,-0.049418704
Q0IN14,0.042630543,0.119481552,0.050747478,0.019119545
Q2QPW9,0.00777559,-0.031208859,-0.007297912,0.011686108
Q2QPD4,-0.014706927,-0.061460514,-0.029643138,-0.031615101
Q2QPD2,-0.003192012,-0.014625203,0.011073838,-0.027753989
Q2QP62,0.014849121,0.019025259,-0.026281158,-0.028784257
B7FAH8,0.017522074,0.021213083,0.044280692,0.006807226
Q2QP54,-0.040765173,-0.102258829,-0.02884481,-0.038740261
Q2QP50,0.010082033,-0.019718107,-0.017077977,0.003993843
Q2QNV2,0.102896725,0.216383462,0.152770168,0.023142793
Q2QNS7,0.075685594,-0.064426456,0.005435623,0.049891583
Q2QNQ6,0.053101147,0.092483597,0.050476191,0.052799915
Q2QNN5,-0.014441593,-0.162537803,-0.316196866,-0.03786835
Q9SXX7,-0.059274127,0.065612373,-0.022481608,-0.018434832
Q2QNG7,-0.056311095,0.017575863,-0.009462904,-0.077286593
Q2QNF3,-0.040341224,-0.005967523,-0.041757675,-0.024851987
Q2QND8,0.055211159,-0.02501181,-0.007057249,-0.000567236
Q2QND6,-0.098504293,-0.057803959,-0.104855628,-0.059760633
B9GDW8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2QN51,0.046417121,0.280302035,0.029991656,0.221165569
Q2QN37,-0.146303332,-0.110334658,-0.162294472,-0.086190528
Q2QN15,0.059886003,0.118375937,0.024385526,0.043329887
Q2QMX9,0.016986248,-0.042724115,-0.022810883,0.016446672
Q2QMV8,-0.00872792,0.001424006,-0.020982959,-0.017487791
Q2QMH0,0.020346483,0.061516188,-0.008482587,-0.020187969
Q2QMG7,0.027708795,-0.025160862,-0.017801356,0.044502026
Q2QMG2,0.009159621,0.117767817,0.033801412,0.02325925
Q2QMC2,0.034609113,-0.004860952,-0.0180086,0.014797072
Q2QM69,-0.007554841,-0.027674124,0.05465627,-0.159812316
Q2QM60,0.039597388,0.04227806,0.008504385,0.077630256
Q2QM55,-0.047042675,0.075654451,0.00094458,-0.00211413
Q9XEA6,-0.097288794,-0.074494766,-0.10740166,-0.118353809
Q2QLS0,-0.02290035,0.014117837,-0.016540857,-0.034148885
Q2QLR2,-0.127371326,-0.025247893,-0.088786108,-0.065799628
Q2QLM6,-0.137885684,-0.002518002,-0.007143258,0.047636293
Q2QLK7,0.025271442,-0.031270632,0.014829968,0.026379923
Q8L6I1,0.00889761,-0.051838931,-0.03543971,-0.009341995
Q2QLI3,0.01763353,0.026066528,0.038313957,-0.082168953
Q7XT44,-0.073045395,-0.250521682,-0.165894881,-0.024196864
Q7XP16,0.014538126,0.052702048,0.023910931,0.040418165
Q8H068,0.17490292,0.066864702,0.084854672,0.167179173
B9FF83,0.024087166,0.037432576,0.005910737,0.008310457
G9MB28,0.04850176,-0.111727766,0.041955365,0.039753048
Q7XVK0,0.051915925,0.059768279,-0.004337336,0.01139864
B9FCM4,-0.030028573,0.021006695,0.005381725,-0.040117873
Q0JD86,0.023644008,0.029441691,0.024454167,0.026331467
A3AXI2,0.019441668,0.04590526,-0.014479098,0.03673237
Q0JCX3,-0.010492822,-0.094259924,-0.014982332,-0.01680178
Q7XUX3,-0.000629764,-0.021146756,-0.023727478,-0.023385238
Q7XU42,-0.140198247,0.084413933,-0.025749784,-0.07544966
Q7XJ02,-0.010336519,0.060583596,-0.013010646,-0.029279267
Q7XR19,-0.021230833,-0.023407509,-0.023282248,-0.022679153
Q7XMA0,0.025301347,0.018359233,0.014016158,0.008874127
Q5CAF8,-0.020545368,0.143684755,-0.027957429,-0.083474027
A3AXV6,0.035605552,0.069553983,0.010175614,0.037138827
Q9AY65,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q7FA19,-0.010656604,-0.020150761,-0.002832046,-0.051790674
Q7X6I0,-0.119264729,-0.572573335,-0.217398513,-0.022491584
Q7XQC9,-0.048432511,-0.17034445,-0.066874885,-0.063686122
Q7XTB5,-0.140455869,0.121608552,-0.107426085,-0.146772192
Q2QSK7,-0.002444829,0.034585928,-0.022394404,0.01174358
Q0JDT6,0.055516049,0.041985154,0.007124172,0.027789934
A1YZC9,-0.036481188,0.140525817,-0.017591914,-0.022382169
Q0IWL9,0.01276363,0.140886345,0.024455691,-0.001323156
Q0D673,-0.042494434,-0.039696531,0.01172386,0.013308373
Q2QNF7,0.023183169,-0.01491475,0.025658396,-0.013632799
Q2RAP0,0.010429035,0.009690302,0.034875847,-0.00947381
Q0JMH0,-0.012986702,0.036226548,-0.025107039,-0.010938716
Q2RBN7,0.005432131,-0.005481415,-0.006357922,0.009132883
Q10RI7,-0.028965296,0.012836638,-0.041728642,-0.005036803
Q657X6,-0.057836897,-0.055584928,-0.08232258,-0.104655729
Q2QZV7,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0JR29,-0.119907764,-0.075460819,-0.139017599,-0.06568554
B9EZD5,-0.05502143,-0.078387683,-0.061151288,0.023306158
A2ZP36,0.055879949,0.098573971,-0.001611813,0.025304331
Q9AS85,0.065058005,0.136370491,0.024604367,0.016177763
Q94E55,0.007925292,-0.017014972,0.029892248,0.021525315
B7FAP2,-0.102511987,-0.226911799,-0.199676574,-0.115427728
Q0JNK5,0.061087055,0.053172703,0.046131828,0.066105177
A2ZS73,-0.024430336,0.034717212,-0.063026832,-0.012743636
Q5U1S8,-0.023981603,0.054096218,0.05242344,0.005831521
Q0JML7,-0.065991805,-0.083615218,-0.117814866,-0.023835361
A2ZUP8,-0.13009027,-0.365078151,0.040369664,-0.03500225
Q8LJ81,-0.027345705,-0.023314475,0.008177319,-0.029721442
Q5ZBC0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
A2ZVA8,0.03292336,-0.020163631,0.00898577,0.03743353
A2ZVE4,-0.011801149,-0.012917441,-0.01605741,0.023526082
Q0JL16,-0.108089112,-0.504197875,-0.324809866,0.031800511
A2ZWS4,-0.009357406,-0.036580831,-0.054245019,0.026645395
Q0JK37,-0.071377092,-0.077761013,-0.149452416,-0.093966562
Q0JJS8,-0.034204332,-0.149729832,-0.035992511,-0.044295037
A2ZXG3,0.026820528,-0.020837397,0.003047875,0.024017842
Q5ZBU1,-0.006019851,0.14554261,0.064733949,-0.011130649
O49827,-0.133195932,0.011512186,-0.038144937,-0.075323434
A2ZZT8,0.005272919,0.028254358,-0.012206812,0.010150516
Q5N821,0.001698811,0.001772147,-0.005629721,-0.030602318
Q8LJ85,-0.027184886,0.021904646,-0.041005475,-0.019278746
A3A121,0.008104308,-0.000138396,0.00270513,0.011906529
Q5JKH7,-0.0380829,-0.019118064,-0.030555713,0.045004783
A3A1V4,-0.02470873,-0.021070449,-0.025381888,0.007564486
Q9AYI6,-0.087822115,-0.128539526,-0.202528077,-0.037382566
Q8S670,0.090331001,0.024968444,0.023654865,0.032984496
Q338D5,0.011589264,0.004615326,0.002863174,-0.011449174
Q337Y2,0.008835833,-0.093593542,-0.060691696,0.011522489
B9G5X5,0.039668016,-0.02720898,0.061397604,-0.016419213
A3C592,0.053437072,-0.130663791,-0.026131498,0.049404526
Q8H921,0.03171675,-0.013841433,0.033971479,0.033969072
Q7XDI5,-0.019869092,0.004700334,-0.01083729,0.012852815
Q8H096,0.031100706,0.064344547,0.01506071,-0.076791403
Q8L4V6,0.014185956,-0.016635757,0.070875817,-0.010981576
Q8S7M7,0.019403293,0.169866658,0.072155751,0.036981698
Q53JH6,-0.039846442,0.004386962,-0.033832519,-0.018948321
Q2R941,-0.038977646,-0.039688824,0.024897557,-0.004032826
Q53MP2,0.009661954,-0.088122803,-0.060481396,-0.016389978
Q53NR8,0.00575624,0.049253503,0.014055619,0.013837812
Q2R4Z4,-0.070616926,1.142080539,0.165283757,-0.120548501
Q2R3H6,0.036573102,0.061441587,0.039456287,0.093795522
Q2R3B6,0.00970816,0.076226426,0.095897336,0.05544742
B9GB32,-0.000194991,0.572695797,0.167496285,0.02762114
A3CC60,-0.018036119,0.059127846,0.004641779,-0.010486346
Q2R1N0,0.002516354,-0.058330115,-0.010936444,0.015203422
Q2R1V2,0.007916647,0.957073579,0.482435764,-0.082426708
Q8L6H7,0.050400509,0.123933823,-0.062893868,0.031259929
Q2QYK6,0.039445628,-0.259990215,-0.051085161,0.040502208
A3CFK1,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2QWM6,-0.003036516,0.045192251,0.014850023,-0.025808743
Q2QVA7,0.013294505,-0.034791845,0.006331645,0.001866361
Q2QSR5,0.044361644,0.020451048,0.052502626,0.019211938
Q2QSB9,0.06719459,0.058791261,0.043869048,0.022238691
Q2QRX9,0.010130364,-0.070522002,-0.099696911,-0.187972461
Q2QPB6,0.008782716,-0.00828027,-0.006763885,0.000237305
Q2QNI4,0.03988763,0.076137649,0.065526275,0.018740416
Q9ZWR4,0.022056434,0.035272114,0.014485486,0.028848523
A3BCU2,0.013469231,-0.023496529,-0.003667603,-0.033487788
A3A253,-0.005845241,-0.025250938,0.018609194,0.020804436
Q6YU81,-0.197669851,-0.295889562,-0.206223876,-0.304048954
Q6ETD9,0.020634304,0.025968328,0.029404399,0.04721921
A3A3E7,0.036107234,0.080418066,0.060842477,-0.036505972
Q6H820,-0.010479679,-0.060762075,0.005163576,-0.013481848
B9FHV5,0.041559372,0.140628394,-0.036453611,0.065987066
Q0E2Y7,0.011250769,0.251975527,0.056101517,0.028209278
Q6H8E4,-0.023696997,-0.08700095,-0.026254582,-0.042445001
A3A4D8,-0.029832289,0.015173757,-0.012744569,0.029573513
B9F4C0,-0.00277442,0.070277162,-0.042906473,0.070080578
Q6K967,0.055735946,-0.042652968,-0.000153105,-0.030768799
A3A568,-0.095628898,-0.256399526,-0.095342542,-0.0772348
Q6ETQ7,-0.018750719,0.003102678,-0.005982308,-0.010728834
A3A5J9,0.011394544,0.030415256,0.025023429,-0.016747704
Q6K4U8,0.026657497,0.04289798,0.053909164,0.062210359
Q6Z6S1,0.004041597,0.041020664,0.011682793,0.015148357
A3A690,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0E1E8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6K6T2,-0.006034538,-0.046088918,-0.070038175,0.028990357
A3A7G0,0.038823757,0.014499797,0.027253813,0.034942398
Q69T31,-0.010536392,0.02726311,-0.031555392,0.038362292
Q0DZZ3,-0.190817669,-0.295758232,-0.162584342,-0.042826353
Q6ZI55,-0.039203589,-0.00977937,-0.036008305,-0.100943684
Q6K1X5,-0.004104389,-0.061276254,-0.030454453,-0.025386396
Q6K6Q0,0.371012549,-0.184858283,-0.019571579,0.149060172
Q6H874,-0.06084378,-0.005664062,0.014851681,-0.048932618
A3A9I1,0.024746475,0.136098394,0.016800109,0.013531465
Q6H667,0.001398172,0.044856042,0.01625494,0.009883662
Q6H6R9,0.011748409,-0.079253921,0.019625055,0.009240395
Q6URQ0,-0.050563776,-0.013758503,-0.036723372,-0.018005245
B9F1I9,-0.042186031,-0.048675403,0.023500388,-0.068069818
Q6EPN6,-0.003478761,0.00597928,-0.009847244,0.003863526
A3AAI1,-0.079622742,-0.123294745,-0.008714726,-0.095687173
Q8S3R1,0.063094134,0.070199957,0.050581615,0.043549252
A3AAM6,0.008137629,0.014269285,0.016084488,0.010523962
B9F2F5,0.007240003,-0.118853973,-0.006528597,-0.055498291
B7FAH5,0.029245081,-0.027884081,0.014420261,0.046385412
B9F342,0.020622898,0.162866937,0.099544324,-0.00217098
A3ABL7,0.006470967,-7.61953E-05,-0.076170518,-0.000348507
A3AC42,-0.044784285,-0.075347427,-0.061883716,-0.005507609
Q69R01,-0.004400558,-0.044635253,-0.013434344,-0.000442165
Q6K6B4,0.03642654,0.02810313,0.028205947,0.030859895
Q6K705,-0.045781027,0.067796392,-0.064589157,-0.03765777
Q6K7Q7,-0.084474798,-0.103152102,-0.069870959,-0.012841225
A3AD04,0.034672933,0.0069725,-0.000860022,0.013228252
A3AD51,0.05988715,0.059344847,0.036416665,0.056845798
B9FHB1,-0.117503054,-0.327548833,-0.053826856,-0.033529471
Q8H7V1,-0.030886797,-0.006584018,-0.018231151,-0.038429498
Q10S49,0.039421558,-0.025958564,-0.050792713,0.131591327
Q10RY5,0.000510416,0.211072821,-0.235702527,-0.080508747
Q10RT5,0.083424531,0.306742364,0.184822689,0.02228707
Q8H074,-0.068051173,-0.060493243,-0.035244674,-0.042231406
Q8LMR0,-0.005135415,-0.004171169,0.009264228,0.017197902
Q10QU9,-0.001273595,0.011388108,-0.014672984,-0.013483795
Q94HF1,-0.003857884,0.033494523,0.003390034,-0.027152387
Q10Q21,-0.001550656,0.028345703,0.015712167,0.000311064
O82143,0.008961069,0.023772521,-0.00580543,0.005880725
Q10P29,-0.163678696,-0.184184685,-0.13852538,-0.126698597
Q10P21,-0.013370615,0.091736192,-0.021919273,0.015002255
A3AG55,-0.035649204,0.006022481,-0.138744247,0.002747705
B9GDX7,0.034743487,0.050821125,0.024336392,0.034740778
A3AG94,0.012002369,0.054532881,-0.002280213,0.020506215
Q10NP2,0.003354417,-0.016868971,0.010063419,0.009057871
E5D3K0,-0.032465853,0.441185401,-0.018079981,0.040396527
Q10N90,-0.007174827,0.005472089,-0.015091679,0.019019993
Q8H8W1,-0.003635148,0.034147753,-0.005724097,0.003375913
Q10MY4,0.029934282,0.050427836,0.065975543,0.034912206
Q10LS9,-0.004514988,-0.002026594,0.008127975,-0.016040172
Q10L89,0.149250451,0.120628202,0.005749404,0.087112556
Q10KC0,0.057951087,-0.120093608,-0.070859919,-0.015483582
P25765,0.074652791,0.406692718,0.172949838,0.050718095
Q850W6,-0.041445028,-0.057089914,-0.020547898,-0.035269306
Q84NX7,-0.000651253,-0.044319097,-0.063905699,0.011166854
Q75IB8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6ATT7,0.018720423,0.158543365,-0.083970712,0.024282427
B9F9K4,0.005728168,0.049910128,0.002552001,0.042122415
Q6ATV4,0.012124059,-0.025541408,-0.011352374,-0.06018439
Q6AVG2,0.02856041,-0.065959819,0.004324291,0.021246873
Q8S7H6,-0.020967775,0.013520285,-0.061721793,-0.039937155
Q7Y1J0,-0.014245862,0.004013623,-0.00581369,0.005457218
A3ANS7,0.176547315,0.124922967,0.059744163,0.081083479
Q6AVR6,-0.057660492,0.033965656,-0.034578082,-0.054478931
A3APM6,-0.030708745,-0.066989439,-0.050061076,-0.046667435
Q7X9A7,-0.006178109,0.078316446,0.002811849,-0.001900492
Q0JFH4,0.006603768,-0.039120224,-0.022913447,-0.025164139
Q7XR98,0.077175997,0.549362312,0.185539333,0.137508131
Q7XSV8,-0.085629198,-0.051904744,-0.089563505,-0.100591172
Q53JF1,0.05094603,-0.105408254,-0.002959949,-0.001052124
A3ARL4,0.004215505,-0.028291835,0.00735086,0.010081096
Q7XRI5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0JEA6,-0.002492738,-0.150151356,-0.054475004,0.040894806
Q7XVN7,-0.002153212,-0.004375242,-0.004161916,-0.013851048
Q7XLG9,0.029731061,-0.002892975,0.031661945,0.030171654
Q7XQP9,-0.037293236,-0.026746794,-0.033516519,-0.044697303
Q8LPA2,0.024111449,0.153648309,0.013043503,0.059801352
B9FGD1,-0.035886059,-0.112126426,-0.034509056,-0.040090844
Q7XN02,0.029604324,-0.012030054,0.032586447,0.004816772
Q7XU28,0.026422835,0.018997682,0.027002014,0.022132298
Q5VR89,0.051838278,0.041877182,-0.04205374,0.09742469
A3AWN7,0.109036146,-0.02121628,0.083081949,0.054732344
Q7XTT6,-0.011175329,-0.027828561,0.002342163,8.59012E-05
A3AYA8,-0.041675485,0.012656696,-0.030946943,-0.019451049
A3AYX5,-0.093344661,0.023140956,-0.09961478,-0.019329187
A3AYZ1,-0.020998158,0.01289932,0.033129533,0.00079369
B9FKD0,0.016824711,-0.036560589,0.02175765,0.040089678
Q6AUR2,0.008391279,-0.014380007,-0.043934901,0.014885717
B9FMB0,0.046070844,-0.016089489,0.048845325,0.048265807
Q5WN07,0.126574347,0.050865494,-0.059030559,0.106617292
B9FJ38,-0.07171939,-0.021888797,-0.090585551,0.006473835
Q5W708,0.027934437,-0.013829234,-0.002876507,0.046753191
Q5WMV3,-0.00183722,0.063935481,0.033790533,-0.002390289
Q60E67,0.02503325,-0.043755925,-0.011936417,0.044028904
Q60E66,-0.003412257,0.011315619,0.020634861,-0.043019026
Q60ER7,0.137529174,0.249679858,-0.008604093,0.051321765
Q688M5,-0.036580384,0.043324142,0.116825368,-0.13709336
B9FIC8,-0.070567331,-0.057586549,-0.086538828,-0.075377971
Q60DW4,0.018736346,-0.032256372,0.053588218,0.00460866
B9FJI4,0.05176518,0.106903109,0.054444131,0.019613821
B9FKX6,0.033959293,0.024967221,0.018198551,0.026083003
B9FHB6,0.021200362,0.011432833,-0.012442218,0.000225842
Q65XN4,-0.084948978,-0.047421113,-0.103594437,-0.131413047
B9FHM5,0.051095118,0.018030292,0.046095239,0.060173619
Q7XE42,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B7F8W3,0.030671806,-0.062994325,0.04397188,0.035899304
Q6L4S2,0.024251894,-0.018657079,-0.00683147,0.042641521
Q5VS68,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q8H678,0.089481889,0.078465236,0.097455551,-0.049419781
Q5VPR6,-0.027501274,-0.217186809,-0.126299969,0.037331303
Q8H642,0.064883279,0.198410071,0.084039158,0.064879531
B9FRG1,0.007124169,-0.0058336,-0.011597326,0.027499142
Q2R0H3,-0.217568651,-0.241767709,-0.122846,-0.072484594
Q5SNC0,-0.002486448,0.016074646,0.001733501,0.011525677
Q8H620,-0.047453187,-0.157540187,-0.020546708,0.043978479
B7FAE9,0.060075777,0.021230143,0.021071437,-0.005794016
Q5Z6P5,0.050855747,0.039930777,0.063655558,-0.005624864
Q5Z4D3,-0.116525613,-0.104394482,0.004136229,-0.039762425
Q5ZA96,0.009344714,0.027184476,0.033619127,0.001683151
Q5Z6F0,0.029112423,-0.007605026,0.001298092,0.005213798
Q2QT32,-0.006887443,-0.026754671,0.006411867,-0.031096843
Q5Z7I6,0.072376864,0.026226479,0.041458752,-0.017551467
B9FTR2,-0.003408999,-0.161884266,-0.054852666,-0.01337787
A3BCV5,0.146935953,0.389996685,0.008778449,0.649152136
Q69V60,0.031429569,0.014759782,0.022913403,0.041410089
A3BE72,-0.006633489,-0.007594776,0.012998616,-0.010157716
A3BF08,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q5Z4V2,0.005843006,0.027414252,-0.016756105,0.006354441
B9EXP6,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q8GRK6,-0.053162279,-0.159865884,-0.077368356,-0.030246591
A3BJE9,0.077428578,0.098003115,0.09362001,-0.020202292
Q84NN4,-0.026790448,-0.057229014,0.034388346,-0.087479161
Q6ZHK4,0.077882098,-0.02285256,0.06519751,0.030568001
Q6Z4A7,-0.102607003,-0.234091697,-0.068540726,-0.037864915
Q7XIJ5,-0.022413075,-0.026701052,-0.043237117,-0.058340909
Q69S32,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6ZF50,0.046744962,0.04884283,0.039986626,0.052380967
A3BLB7,0.044011713,-0.053138918,0.056802225,-0.03941782
A3BLU3,0.009871049,-0.023148085,-0.012631044,0.024308393
Q0D4J5,0.036419048,-0.213721263,-0.008664114,-0.014105128
B9FUB3,-0.028443855,-0.144230771,-0.10373553,-0.001895017
A3BMW8,-0.138504899,-0.379759685,-0.15833098,-0.013458582
Q7EZZ0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q69U64,0.050844099,-0.061835048,-0.018682203,0.057963035
Q69U53,0.054281815,0.038524411,0.018918423,0.059603109
A3BNZ2,-0.000298123,-0.020618219,-0.025506017,0.000521785
Q0J8G4,-0.047201323,-0.125079174,-0.096462048,-0.027942131
A3BPB6,0.006642686,-0.093030357,-0.021662345,0.014521996
Q6YYB9,-0.089973024,-0.061444126,-0.061591457,0.039865946
A3BPJ0,-0.016248325,0.01083689,-0.020509988,0.027254816
Q84PX0,0.020590807,-0.068708757,-0.075434346,-0.065923565
Q6ZD89,0.127760216,-0.127509032,0.077297832,0.055010508
A3BQT1,-0.001858467,-0.084749597,-0.004852149,0.001640234
B9FZS3,-0.178110539,0.137157784,0.001250127,0.089168253
Q69R65,0.011620819,-0.005080163,-0.014629864,0.017762211
Q6Z0U9,-0.006958619,-0.124554475,-0.064796474,-0.124480716
Q6Z1L9,0.00498287,0.005634877,0.027785396,0.011493
A3BRI1,0.025650327,0.092424448,0.008515651,0.038808023
Q69LQ9,-0.039637051,-0.022151706,-0.068760721,0.012557752
B9G0M7,-0.325885091,-0.203206329,-0.192732781,-0.208292761
Q7EYM8,-0.011569759,-0.074837302,-0.047357677,-0.03654231
Q0J603,-0.001179612,0.028578442,0.036894928,0.029008338
B9G0W6,-0.032242513,0.049803867,0.015653167,-0.038936651
Q0J5I8,0.03699195,0.044108671,0.040836593,0.014613799
Q6Z8S1,-0.02982929,-0.016224203,-0.011824012,-0.016942997
Q6YUA7,-0.035710689,0.143133625,-0.087233499,0.014191035
Q6ZBR2,0.106827168,0.152916537,0.064745146,0.148837525
A3BUJ4,0.003813658,-0.111384006,-0.0192804,-0.07113045
Q84YK8,-0.188318046,-0.251016965,0.215563115,-0.062370345
Q7F1F1,0.043010122,-0.002730365,-0.044857116,0.082303451
Q6ZBI7,0.018285932,0.046929845,0.052500199,-0.006105857
A3BVI9,-0.02547776,-0.035291252,-0.055360478,0.061300118
A3BVR0,-0.013018622,0.020337247,-0.047129031,0.006177287
A3BWG0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6EQG6,0.035942398,-0.052123493,-0.041611077,0.059895632
Q6H5B5,-0.037158205,-0.021645409,-0.056219861,-0.019946031
A3BYS6,0.018651721,0.168408341,-0.00935313,-0.046307541
A3BYT1,-0.00519144,-0.055479045,0.046117083,-0.123430373
Q69P84,0.015544885,0.311745231,0.091967027,-0.00821313
Q67TZ8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6K4A2,-0.014087088,-0.023286984,-0.0027317,0.013545615
A3C069,0.011085616,-0.01591183,-0.012478153,0.007679784
A3C0G9,0.010251878,0.001850066,0.026169309,-0.006305644
Q69NG3,0.0224744,-0.032103804,0.022901552,0.01293634
A3C0W4,-0.038013195,-0.058237122,-0.025586192,-0.116541578
Q653S3,0.012802508,0.021536935,0.017676546,0.014110947
Q0IZL5,0.013244663,0.083899132,0.057936442,0.04364664
A3C1M3,-0.00184434,-0.02761072,-0.001329113,-0.033263236
A2ZPB5,-0.031340304,-0.137787484,0.008914002,-0.03668415
A2ZQ23,-0.052704201,0.482700923,0.104480003,0.086071756
A2ZQ52,0.004808509,-0.030288959,-0.004086767,-0.021138022
A2ZQ66,0.069173958,0.094246732,0.084830432,-0.013871383
A2ZR04,-0.017401447,-0.002737831,-0.029515696,0.03112907
