"Protein","x"
"O70338","mmu03030"
"Q9CWY8","mmu03030"
"Q80ZV0","mmu03030"
"Q9CQ18","mmu03030"
"Q05921","mmu05160 mmu05164 mmu05168"
"Q9CQH8","mmu03013"
"Q8R040","mmu03013"
"Q8R1F9","mmu03008 mmu03013"
"Q91WE3","mmu03008 mmu03013"
"Q99JH1","mmu03008 mmu03013"
"O88796","mmu03008 mmu03013"
"Q80UU2","mmu03008 mmu03013"
"Q99M28","mmu03013 mmu03015"
"Q8C570","mmu03013 mmu05164"
"P07742","mmu00230 mmu00240 mmu00480 mmu01100"
"Q6PEE3","mmu00230 mmu00240 mmu00480 mmu01100 mmu04115"
"P11157","mmu00230 mmu00240 mmu00480 mmu01100 mmu04115"
"Q91YQ5","mmu00510 mmu01100 mmu04141"
"Q9DBG6","mmu00510 mmu01100 mmu04141"
"P47968","mmu00030 mmu01100 mmu01130 mmu01200 mmu01230"
"Q99L28","mmu03010"
"Q9D1C9","mmu03008"
"Q6PFX8","mmu00250 mmu01100"
"Q80WS1","mmu00250 mmu01100"
"Q6ZWV3","mmu03010"
"P53026","mmu03010"
"Q9CXW4","mmu03010"
"P35979","mmu03010"
"P47963","mmu03010"
"P19253","mmu03010"
"Q9CR57","mmu03010"
"Q9CZM2","mmu03010"
"Q9CPR4","mmu03010"
"P35980","mmu03010"
"P62717","mmu03010"
"P84099","mmu03010"
"O09167","mmu03010"
"Q9D7S7","mmu03010"
"P67984","mmu03010"
"P62830","mmu03010"
"P62751","mmu03010"
"Q8BP67","mmu03010"
"P61255","mmu03010"
"P61358","mmu03010"
"P14115","mmu03010"
"P41105","mmu03010"
"P47915","mmu03010"
"P27659","mmu03010"
"P62889","mmu03010"
"P62900","mmu03010"
"P62911","mmu03010"
"Q9D1R9","mmu03010"
"Q6ZWV7","mmu03010"
"O55142","mmu03010"
"P47964","mmu03010"
"P83882","mmu03010"
"Q9D823","mmu03010"
"P61514","mmu03010"
"Q9JJI8","mmu03010"
"P62892","mmu03010"
"Q9D8E6","mmu03010"
"P62947","mmu03010"
"P47962","mmu03010"
"P47911","mmu03010"
"P14148","mmu03010"
"P12970","mmu03010"
"P62918","mmu03010"
"P51410","mmu03010"
"P63325","mmu03010"
"P62281","mmu03010"
"P63323","mmu03010"
"P62301","mmu03010"
"P62264","mmu03010"
"P62843","mmu03010"
"P62245","mmu03010"
"P14131","mmu03010"
"P63276","mmu03010"
"P62270","mmu03010"
"Q9CZX8","mmu03010"
"P25444","mmu03010"
"P60867","mmu03010"
"Q9CQR2","mmu03010"
"P62267","mmu03010"
"P62849","mmu03010"
"P62852","mmu03010"
"P62855","mmu03010"
"Q6ZWU9","mmu03010"
"Q6ZWY3","mmu03010"
"P62983","mmu03010"
"P62858","mmu03010"
"P62274","mmu03010"
"P62908","mmu03010"
"P97351","mmu03010"
"P62702","mmu03010"
"P97461","mmu03010"
"P18653","mmu04010 mmu04114 mmu04150 mmu04720 mmu04722 mmu04914 mmu04931"
"P18654","mmu04010 mmu04114 mmu04150 mmu04720 mmu04722 mmu04914 mmu04931"
"Q7TPS0","mmu04010 mmu04114 mmu04150 mmu04720 mmu04722 mmu04914 mmu04931"
"Q8BSK8","mmu04012 mmu04066 mmu04150 mmu04151 mmu04152 mmu04350 mmu04666 mmu04910 mmu04931 mmu05205 mmu05221 mmu05231"
"Q9WUT3","mmu04010 mmu04114 mmu04150 mmu04720 mmu04722 mmu04914 mmu04931"
"Q9Z1M4","mmu04012 mmu04066 mmu04150 mmu04151 mmu04152 mmu04350 mmu04666 mmu04910 mmu04931 mmu05205 mmu05221 mmu05231"
"Q9Z2B9","mmu04010 mmu04668"
"Q8C050","mmu04010 mmu04261 mmu04668 mmu04713 mmu04722 mmu05206 mmu05219"
"P62754","mmu03010 mmu04066 mmu04150 mmu04151 mmu04910 mmu05205"
"P62082","mmu03010"
"P62242","mmu03010"
"Q6ZWN5","mmu03010"
"P14206","mmu03010"
"P99027","mmu03010"
"P14869","mmu03010"
"P47955","mmu03010"
"Q99PL5","mmu04141"
"Q8VEE0","mmu00030 mmu00040 mmu01100 mmu01130 mmu01200 mmu01230"
"Q9CR50","mmu04115 mmu04120 mmu05162"
"Q9R1A8","mmu04115 mmu04120"
"Q9D9R0","mmu04622"
"Q91YT2","mmu04141"
"Q8BH75","mmu04144"
"O35445","mmu04141"
"Q9WTZ1","mmu04120"
"P62878","mmu03420 mmu04066 mmu04110 mmu04114 mmu04120 mmu04141 mmu04310 mmu04350 mmu04710 mmu05200 mmu05211"
"O89026","mmu04360"
"Q7TPD3","mmu04360"
"Q9Z2I4","mmu04360"
"Q03347","mmu05200 mmu05202 mmu05220 mmu05221"
"Q08775","mmu05202"
"Q61909","mmu05200 mmu05202 mmu05221"
"E9PZQ0","mmu04020 mmu04713 mmu04730 mmu04921"
"E9Q401","mmu04020 mmu04024 mmu04260 mmu04261 mmu04713 mmu04911 mmu04921 mmu04972 mmu05410 mmu05412 mmu05414"
"A2AGL3","mmu04020 mmu04713 mmu04921 mmu04970 mmu05010"
"Q60670","mmu04922"
"Q8CFH6","mmu04922"
"Q8VEB2","mmu04390"
"P82350","mmu05410 mmu05412 mmu05414 mmu05416"
"P82349","mmu05410 mmu05412 mmu05414 mmu05416"
"P82347","mmu05410 mmu05412 mmu05414 mmu05416"
"P82348","mmu05410 mmu05412 mmu05414 mmu05416"
"Q99LB7","mmu00260 mmu01100"
"Q61009","mmu04145 mmu04913 mmu04925 mmu04975 mmu04976 mmu04977 mmu05160"
"O35114","mmu04142"
"Q60604","mmu04666 mmu04810 mmu05203"
"Q99P68","mmu04310"
"Q80U72","mmu04390 mmu05203"
"Q8C4U3","mmu04310"
"P97299","mmu04310"
"Q9Z1N6","mmu04310"
"Q9WU66","mmu04310"
"P10923","mmu04151 mmu04510 mmu04512 mmu04620"
"Q5FWI2","mmu04080 mmu04972 mmu04976"
"P36536","mmu04141 mmu05134"
"Q9CQC9","mmu04141 mmu05134"
"P97353","mmu00601 mmu00603 mmu01100"
"Q9Z2G6","mmu04141"
"Q3V172","mmu04141"
"Q00690","mmu04514 mmu04668 mmu05143 mmu05144"
"P18337","mmu04514"
"Q62170","mmu04514 mmu05150"
"Q01102","mmu04514 mmu05144 mmu05150"
"Q9JLI6","mmu00450 mmu01100"
"Q8BH69","mmu00450 mmu01100"
"P97364","mmu00450 mmu01100"
"Q9Z123","mmu04360"
"Q9QUR8","mmu04360"
"O08665","mmu04360"
"Q62177","mmu04360"
"Q62181","mmu04360"
"Q8BH34","mmu04360"
"P70275","mmu04360"
"O88632","mmu04360"
"Q4LFA9","mmu04360"
"Q62178","mmu04360"
"Q62179","mmu04360"
"Q64151","mmu04360"
"O09126","mmu04360"
"Q9WUH7","mmu04360"
"Q62217","mmu04360"
"Q60519","mmu04360"
"O35464","mmu04360"
"O54951","mmu04360"
"Q9WTM3","mmu04360"
"Q76KF0","mmu04360"
"Q64105","mmu00790 mmu01100"
"P42209","mmu05100"
"Q8C1B7","mmu05100"
"P42208","mmu05100"
"Q9Z1S5","mmu05100"
"Q9Z2Q6","mmu05012"
"Q9R1T4","mmu05100"
"Q8CHH9","mmu05100"
"Q80UG5","mmu05100"
"Q64337","mmu04380"
"P07758","mmu04610"
"Q00896","mmu04610"
"Q00897","mmu04610"
"Q00898","mmu04610"
"P70458","mmu04610"
"Q8K1K6","mmu05146"
"Q8CDC0","mmu05146"
"Q9D154","mmu05146"
"Q8VHP7","mmu05146"
"Q5SV42","mmu05146"
"P12388","mmu05146"
"P70124","mmu04115 mmu05206"
"Q60854","mmu05146"
"P32261","mmu04610"
"P49182","mmu04610"
"P22777","mmu04066 mmu04115 mmu04390 mmu04610 mmu05142"
"Q61247","mmu04610"
"P97290","mmu04610 mmu05133"
"P22599","mmu04610"
"Q8VBT2","mmu00260 mmu00270 mmu00290 mmu01100 mmu01130 mmu01200 mmu01230"
"Q8R238","mmu00260 mmu00270 mmu00290 mmu01100 mmu01130 mmu01200 mmu01230"
"P50431","mmu00260 mmu00460 mmu00630 mmu00670 mmu01100 mmu01130 mmu01200 mmu01230"
"Q9CZN7","mmu00260 mmu00460 mmu00630 mmu00670 mmu01100 mmu01130 mmu01200 mmu01230"
"O35704","mmu00600 mmu01100 mmu04071"
"P97363","mmu00600 mmu01100 mmu04071"
"Q8BG54","mmu00600 mmu01100 mmu04071"
"Q9R097","mmu05202"
"Q9QZX7","mmu00260"
"Q52KI8","mmu03013 mmu03015"
"O70551","mmu05168"
"Q6PDM2","mmu03040 mmu05168"
"Q9R0U0","mmu03040"
"Q62093","mmu03040 mmu05168"
"P84104","mmu03040 mmu05168"
"Q8VE97","mmu03040 mmu05168"
"O35326","mmu03040 mmu05168"
"Q3TWW8","mmu03040 mmu05168"
"Q8BL97","mmu03040 mmu05168"
"Q9D0B0","mmu03040 mmu05168"
"Q9WTK7","mmu04068 mmu04150 mmu04151 mmu04152 mmu04920"
"Q9JI10","mmu04010 mmu04390"
"Q9JI11","mmu04010 mmu04014 mmu04068 mmu05200 mmu05223"
"Q9Z1Z2","mmu03013"
"Q9JM73","mmu04010 mmu04022 mmu05166 mmu05203"
"Q9WVC6","mmu04068 mmu04151 mmu04960"
"Q9QZS5","mmu04068 mmu04151"
"Q9ERE3","mmu04068 mmu04151"
"Q9JJL8","mmu00970"
"P26638","mmu00970"
"P58006","mmu04115"
"P58043","mmu04115"
"Q9CYP7","mmu04115"
"P61092","mmu04115 mmu04120 mmu04310"
"Q06985","mmu04115 mmu04120 mmu04310"
"Q9D7I0","mmu04115"
"Q7TQA3","mmu00830"
"Q9CXH7","mmu04114"
"Q62230","mmu04514"
"Q8BZL1","mmu00511 mmu00600"
"P15702","mmu04514 mmu05169"
"Q9D958","mmu03060"
"Q9CYN2","mmu03060"
"Q6ZWQ7","mmu03060"
"P16254","mmu03060"
"Q9D7A6","mmu03060"
"P14576","mmu03060"
"Q8BMA6","mmu03060"
"P49962","mmu03060"
"Q9DBG7","mmu03060"
"P47758","mmu03060"
"Q9CY50","mmu04141"
"Q9CPW5","mmu04141"
"Q62186","mmu04141"
"Q9DCF9","mmu04141"
"P42225","mmu04062 mmu04380 mmu04620 mmu04630 mmu04917 mmu04919 mmu05140 mmu05145 mmu05152 mmu05160 mmu05161 mmu05162 mmu05164 mmu05168 mmu05200 mmu05212 mmu05321"
"Q9WVL2","mmu04062 mmu04380 mmu04630 mmu05160 mmu05161 mmu05162 mmu05164 mmu05168"
"P42227","mmu04062 mmu04066 mmu04068 mmu04550 mmu04630 mmu04917 mmu04920 mmu04931 mmu05145 mmu05160 mmu05161 mmu05162 mmu05169 mmu05200 mmu05203 mmu05205 mmu05206 mmu05212 mmu05221 mmu05321"
"P42228","mmu04630 mmu05161 mmu05321"
"P42230","mmu04012 mmu04630 mmu04917 mmu05161 mmu05162 mmu05166 mmu05200 mmu05203 mmu05220 mmu05221"
"P42232","mmu04012 mmu04062 mmu04630 mmu04917 mmu05161 mmu05162 mmu05166 mmu05200 mmu05203 mmu05220 mmu05221"
"P52633","mmu04630 mmu05161 mmu05321"
"P70297","mmu04144 mmu04630"
"O88811","mmu04144 mmu04630"
"P46062","mmu04015 mmu04670"
"Q8C0T5","mmu04015"
"Q80TE4","mmu04015"
"G3X9J0","mmu04015"
"P97797","mmu04380"
"Q9QUM4","mmu05162"
"Q62231","mmu05202"
"Q61321","mmu05202"
"Q6P5C5","mmu03410"
"Q9CYR0","mmu03030 mmu03430 mmu03440"
"Q923E4","mmu04068 mmu04152 mmu04922 mmu05031 mmu05206"
"Q8R104","mmu05230"
"P59941","mmu05230"
"Q8BWB6","mmu04978"
"Q9CWR7","mmu04978"
"Q76I79","mmu04810"
"Q5SW75","mmu04810"
"Q8K330","mmu04810"
"Q80TR4","mmu04360"
"Q9R1B9","mmu04360"
"Q9WVB4","mmu04360"
"Q91VZ6","mmu04144"
"Q7TN29","mmu04144"
"Q3UZP4","mmu04141"
"Q6P4T2","mmu03040"
"Q8K194","mmu03040"
"Q6PE01","mmu03040"
"Q62376","mmu03040"
"P27048","mmu03040 mmu05322"
"P62315","mmu03040 mmu05322"
"P62317","mmu03040"
"P62320","mmu03040 mmu05322"
"P62305","mmu03040"
"P57784","mmu03040"
"Q62189","mmu03040"
"P62307","mmu03040"
"P62309","mmu03040"
"P63166","mmu03013"
"P61957","mmu03013"
"Q9Z172","mmu03013"
"P56726","mmu04340 mmu05200 mmu05205 mmu05217"
"Q02085","mmu04520"
"P97469","mmu04390 mmu04520"
"Q80W37","mmu03013"
"Q61180","mmu04742 mmu04960"
"Q9WU38","mmu04742 mmu04960"
"Q9WU39","mmu04742 mmu04960"
"Q7M729","mmu04261"
"A2APX8","mmu04728"
"P97952","mmu04261"
"Q9JJV9","mmu04261"
"P43006","mmu04724 mmu05014"
"P56564","mmu04724"
"Q8JZR4","mmu04724"
"O35544","mmu04724"
"P51906","mmu04724 mmu04974"
"P51912","mmu04974 mmu05230"
"O08705","mmu04976"
"P70172","mmu04976"
"P41251","mmu04142"
"P49282","mmu04142"
"P55012","mmu04970 mmu04972"
"Q9WVL3","mmu04966"
"Q9JIP7","mmu04974"
"Q3U9N9","mmu04919 mmu04974"
"O70324","mmu04919"
"P57787","mmu05230"
"Q8BN82","mmu04142"
"Q8BLE7","mmu04721 mmu04723 mmu04724 mmu05033"
"Q3TXX4","mmu04721 mmu04723 mmu04724 mmu05033"
"Q8BFU8","mmu04721 mmu04723 mmu04724 mmu05033"
"Q8R090","mmu04721 mmu04726 mmu04728 mmu05012 mmu05030 mmu05031 mmu05034"
"Q8BRU6","mmu04721 mmu04726 mmu04728 mmu05012 mmu05030 mmu05031 mmu05034"
"O35304","mmu04721 mmu04725"
"P41438","mmu04977"
"Q9EQN9","mmu04977"
"Q99PL8","mmu04977"
"P17809","mmu04066 mmu04911 mmu04919 mmu04920 mmu04922 mmu04931 mmu04976 mmu05166 mmu05200 mmu05211 mmu05230"
"P14246","mmu04911 mmu04917 mmu04922 mmu04930 mmu04931 mmu04950 mmu04973 mmu05230"
"P14142","mmu04068 mmu04152 mmu04910 mmu04920 mmu04930 mmu04931"
"Q9WV38","mmu04973"
"Q91WU2","mmu04976"
"O88909","mmu04976"
"O08966","mmu04976 mmu05231"
"O70577","mmu05231"
"Q9WTN6","mmu05231"
"Q9WTW5","mmu05231"
"Q9Z306","mmu05231"
"Q9Z0E8","mmu05231"
"P48962","mmu04020 mmu04022 mmu05012 mmu05016 mmu05166"
"P51881","mmu04020 mmu04022 mmu05012 mmu05016 mmu05166"
"Q9QZD8","mmu04964"
"O70579","mmu04146"
"Q3V132","mmu04020 mmu04022 mmu05012 mmu05016 mmu05166"
"Q9WVC8","mmu04972 mmu04978"
"Q9R155","mmu04918"
"Q8CIW6","mmu04978"
"Q8R2Z3","mmu04971"
"Q8BU91","mmu04978"
"Q60714","mmu03320 mmu04931"
"O35488","mmu03320 mmu04146 mmu04931"
"O88561","mmu04931"
"Q91VE0","mmu03320 mmu04931"
"Q4LDG0","mmu00120 mmu01100 mmu03320 mmu04931 mmu04976"
"P10852","mmu04974"
"Q91WV7","mmu04974"
"Q60738","mmu04978"
"Q8K211","mmu04978"
"O35633","mmu04721 mmu04723 mmu04727 mmu05032 mmu05033"
"Q99J27","mmu00604 mmu01100"
"Q8K2P7","mmu04724 mmu04727"
"Q8CFE6","mmu04724 mmu04727 mmu04974"
"Q9DCP2","mmu04724 mmu04727 mmu04964"
"Q3U1J0","mmu04727"
"Q78IQ7","mmu04978"
"P04919","mmu04966"
"P13808","mmu04970 mmu04971 mmu04972 mmu04976"
"O88343","mmu04964 mmu04972 mmu04976"
"Q9JHI9","mmu04978"
"Q6X893","mmu05231"
"Q8BY89","mmu05231"
"Q921V7","mmu05231"
"Q91VA1","mmu05231"
"Q5RJI2","mmu05231"
"Q8K0H7","mmu05202 mmu05206"
"Q8BGY9","mmu04725 mmu05231"
"Q99PN0","mmu04918"
"Q5U4D8","mmu04977"
"Q8C3K6","mmu04973 mmu04976 mmu04978"
"Q8R000","mmu04976"
"Q80WK2","mmu04976"
"Q9D687","mmu04974 mmu04978"
"P31648","mmu04727"
"Q61327","mmu04728 mmu05012 mmu05030 mmu05031 mmu05034"
"Q60857","mmu04726"
"Q09143","mmu05206"
"Q9Z127","mmu05230"
"Q9Z1K8","mmu04974"
"Q9QXW9","mmu04974"
"Q9QXA6","mmu04974"
"P70414","mmu04020 mmu04022 mmu04974"
"Q8K596","mmu04020 mmu04022 mmu04974"
"S4R2P9","mmu04020 mmu04022 mmu04974"
"Q61165","mmu04024 mmu04260 mmu04261 mmu04810 mmu04919 mmu04970 mmu04971 mmu04972 mmu04976 mmu05205"
"Q9JHL1","mmu04960"
"G3X939","mmu04964 mmu04974 mmu04976 mmu04978"
"Q8BUE1","mmu04971"
"Q9QXZ6","mmu04976"
"Q9EP96","mmu04976"
"Q91YY5","mmu04976"
"Q99J94","mmu04976"
"Q9JJL3","mmu04976"
"Q9ERB5","mmu04919"
"Q9D6X5","mmu04977"
"P30873","mmu04024 mmu04080"
"P30875","mmu04024 mmu04080 mmu04971"
"P30935","mmu04080"
"P49660","mmu04080"
"O08858","mmu04024 mmu04080"
"P60041","mmu04971"
"Q62245","mmu04010 mmu04012 mmu04014 mmu04062 mmu04068 mmu04151 mmu04320 mmu04510 mmu04540 mmu04630 mmu04650 mmu04660 mmu04662 mmu04664 mmu04722 mmu04810 mmu04910 mmu04912 mmu04915 mmu04917 mmu05034 mmu05160 mmu05200 mmu05205 mmu05206 mmu05211 mmu05213 mmu05214 mmu05215 mmu05220 mmu05221 mmu05223 mmu05231"
"Q02384","mmu04010 mmu04012 mmu04014 mmu04062 mmu04068 mmu04151 mmu04320 mmu04510 mmu04540 mmu04630 mmu04650 mmu04660 mmu04662 mmu04664 mmu04722 mmu04810 mmu04910 mmu04912 mmu04915 mmu04917 mmu05034 mmu05160 mmu05200 mmu05205 mmu05206 mmu05211 mmu05213 mmu05214 mmu05215 mmu05220 mmu05221 mmu05223 mmu05231"
"Q62226","mmu04340 mmu05200 mmu05217"
"Q62417","mmu03320 mmu04520 mmu04910"
"Q64442","mmu00040 mmu00051 mmu01100"
"Q6PHU5","mmu04142 mmu04722"
"Q9WV80","mmu04144"
"O70493","mmu04144"
"Q9CWK8","mmu04144"
"O70492","mmu04144"
"Q80ZJ7","mmu04144"
"Q91YJ2","mmu04144"
"Q9D8U8","mmu04144"
"Q6P8X1","mmu04144"
"Q8R1X6","mmu04144"
"Q9CQC8","mmu04144"
"Q5IBH7","mmu04114 mmu04914"
"Q5IBH6","mmu04114 mmu04914"
"P48794","mmu00531 mmu01100"
"Q3UMC0","mmu03008"
"Q64674","mmu00270 mmu00330 mmu00410 mmu00480 mmu01100"
"P48026","mmu00330 mmu01100"
"Q6P8J2","mmu00330 mmu01100"
"Q99K82","mmu00330 mmu00410"
"P97355","mmu00270 mmu00330 mmu00410 mmu00480 mmu01100"
"Q04519","mmu00600 mmu01100 mmu04071 mmu04142"
"O70572","mmu00600 mmu01100 mmu04071"
"Q9JJY3","mmu00600 mmu01100"
"Q6ZPR5","mmu00600 mmu01100"
"Q8VCQ6","mmu00600 mmu01100 mmu04071"
"Q9D4B1","mmu00600 mmu01100 mmu04071"
"Q8CI15","mmu00600 mmu01100 mmu04020 mmu04071 mmu04370 mmu04666 mmu05152"
"Q9JIA7","mmu00600 mmu01100 mmu04020 mmu04071 mmu04370 mmu04666 mmu05152"
"Q8R0X7","mmu00600 mmu01100 mmu04071"
"Q9JI99","mmu00600 mmu04071"
"Q810K3","mmu00600 mmu04071"
"O08530","mmu04068 mmu04071 mmu04080"
"P52592","mmu04071 mmu04080"
"Q9Z0U9","mmu04071 mmu04080"
"Q9Z0L1","mmu04068 mmu04071 mmu04080"
"Q91X56","mmu04071 mmu04080"
"Q52KF3","mmu04320"
"Q8K1S6","mmu04320"
"P17433","mmu04380 mmu05166 mmu05200 mmu05202 mmu05221"
"P48025","mmu04064 mmu04151 mmu04380 mmu04611 mmu04650 mmu04662 mmu04664 mmu04666 mmu05152 mmu05169 mmu05203"
"P59708","mmu03040"
"Q8K4Z5","mmu03040"
"Q62203","mmu03040"
"Q9D554","mmu03040"
"Q99NB9","mmu03040"
"Q921M3","mmu03040"
"Q8QZY9","mmu03040"
"Q923D4","mmu03040"
"P60897","mmu03050 mmu03440 mmu05169"
"Q9QXV8","mmu05206"
"P52019","mmu00100 mmu01100 mmu01130"
"Q9Z315","mmu03040"
"Q3UUV5","mmu04015"
"P98083","mmu04012 mmu04014 mmu04062 mmu04510 mmu04650 mmu04722 mmu04910 mmu04915 mmu04917 mmu05034 mmu05100 mmu05206 mmu05214 mmu05220"
"Q61120","mmu04012 mmu04014 mmu04062 mmu04510 mmu04650 mmu04722 mmu04910 mmu04915 mmu04917 mmu05034 mmu05100 mmu05214 mmu05220"
"Q78PY7","mmu05203"
"P54227","mmu04010 mmu05206"
"P13516","mmu01040 mmu01212 mmu03320 mmu04152"
"P13011","mmu01040 mmu01212 mmu03320 mmu04152"
"Q99PL7","mmu01040 mmu01212 mmu03320 mmu04152"
"Q6T707","mmu01040 mmu01212 mmu03320 mmu04152"
"Q9ESL4","mmu04010"
"Q68FF9","mmu00140"
"Q99N99","mmu00140 mmu05215"
"Q9WUP4","mmu00140"
"P50427","mmu00140"
"P51557","mmu04913 mmu04925"
"Q61263","mmu00100"
"O88908","mmu00100"
"P32020","mmu00120 mmu01100 mmu03320 mmu04146"
"Q9WTN3","mmu04152 mmu04910 mmu04931 mmu04932"
"O88822","mmu00100 mmu01100 mmu01130"
"Q8C4X1","mmu03460"
"O70456","mmu04110 mmu04115 mmu04960"
"Q60864","mmu05020"
"Q9D3E6","mmu04110"
"O35638","mmu04110"
"O70576","mmu04114"
"P70302","mmu04020 mmu04611"
"P83093","mmu04020"
"Q9CU62","mmu04110 mmu04114"
"Q920F6","mmu04110 mmu04114"
"Q9CW03","mmu04110 mmu04114"
"Q8K2B3","mmu00020 mmu00190 mmu01100 mmu01130 mmu01200 mmu04932 mmu05010 mmu05012 mmu05016"
"Q9CQA3","mmu00020 mmu00190 mmu01100 mmu01130 mmu01200 mmu04932 mmu05010 mmu05012 mmu05016"
"Q9CZB0","mmu00020 mmu00190 mmu01100 mmu01130 mmu01200 mmu04932 mmu05010 mmu05012 mmu05016"
"Q9CXV1","mmu00020 mmu00190 mmu01100 mmu01130 mmu01200 mmu04932 mmu05010 mmu05012 mmu05016"
"Q99MT6","mmu04024"
"Q9WUM5","mmu00020 mmu00640 mmu01100 mmu01130 mmu01200"
"Q9Z2I9","mmu00020 mmu00640 mmu01100 mmu01130 mmu01200"
"Q9Z2I8","mmu00020 mmu00640 mmu01100 mmu01130 mmu01200"
"Q8R0F3","mmu04142"
"Q9R112","mmu00920"
"Q8R086","mmu00920"
"P52840","mmu05204"
"P49891","mmu00140"
"P52843","mmu00980 mmu04976 mmu05204"
"O35400","mmu00140"
"Q9CZU3","mmu03018"
"P08228","mmu04146 mmu05014 mmu05016 mmu05020"
"P09671","mmu04068 mmu04146 mmu05016"
"P56677","mmu05206"
"Q9CPR7","mmu04622"
"O35716","mmu04120 mmu04380 mmu04630 mmu04910 mmu04917 mmu04930 mmu05145 mmu05206"
"O35717","mmu04630 mmu04910 mmu04917 mmu04930"
"O35718","mmu04120 mmu04380 mmu04630 mmu04668 mmu04910 mmu04917 mmu04920 mmu04930 mmu04931 mmu04932 mmu05160 mmu05164 mmu05168"
"Q91ZA6","mmu04630 mmu04910 mmu04917 mmu04930"
"O54928","mmu04630 mmu04917"
"Q8VHQ2","mmu04630 mmu04917"
"Q9Z0P7","mmu04340 mmu05200 mmu05217"
"O54864","mmu00310"
"Q9EQQ0","mmu00310"
"P35242","mmu04145 mmu05133"
"P50404","mmu04145"
"P97801","mmu03013"
"Q8BGT7","mmu03040"
"Q80X82","mmu03015 mmu04530"
"F6SEU4","mmu04014"
"Q9JIS5","mmu04512"
"Q8BG39","mmu04512"
"Q69ZS6","mmu04512"
"Q8CHC4","mmu00562 mmu01100 mmu04070"
"Q9D2G5","mmu00562 mmu01100 mmu04070"
"P70281","mmu03440"
"O09044","mmu04130 mmu04611"
"P60879","mmu04721 mmu04911"
"Q9ERB0","mmu04130"
"P46096","mmu04721"
"P18828","mmu04512 mmu04514 mmu05144 mmu05205"
"P43407","mmu04514 mmu05144 mmu05205"
"Q64519","mmu04514"
"O35988","mmu04512 mmu04514 mmu05205"
"Q9DBY1","mmu04120 mmu04141"
"Q62280","mmu05202"
"Q8VC66","mmu04520"
"Q9D3G5","mmu04130"
"Q9ER00","mmu04145"
"Q8BVI5","mmu04130"
"Q9D0I4","mmu04130"
"Q8VDS8","mmu04130 mmu04145"
"Q8R1Q0","mmu04130"
"O35526","mmu04130 mmu04721 mmu04911 mmu05031"
"P61264","mmu04130 mmu04721"
"Q00262","mmu04130 mmu04721"
"Q64704","mmu04130 mmu04721"
"P70452","mmu04130 mmu04962"
"Q8K1E0","mmu04130"
"Q9JKK1","mmu04130"
"O70439","mmu04130 mmu04145"
"O88983","mmu04130"
"O08599","mmu04721"
"Q99ME3","mmu05012"
"O55042","mmu05010 mmu05012"
"Q9DAT5","mmu04122"
"Q80UN9","mmu01100"
"Q8K1J6","mmu03013"
"P30548","mmu04020 mmu04080 mmu05162"
"P30549","mmu04020 mmu04080"
"P47937","mmu04020 mmu04080"
"P26039","mmu04015 mmu04510 mmu04611 mmu05166"
"Q71LX4","mmu04015 mmu04510 mmu04611 mmu05166"
"Q99PG6","mmu04742"
"Q925I4","mmu04742 mmu04973"
"Q925D8","mmu04742 mmu04973"
"Q7M717","mmu04742"
"Q9JKA3","mmu04742"
"Q7M723","mmu04742"
"Q9JKT4","mmu04742"
"Q7M724","mmu04742"
"Q7M725","mmu04742"
"Q9JKT3","mmu04742"
"Q7M707","mmu04742"
"Q7M712","mmu04742"
"Q7M711","mmu04742"
"Q7M722","mmu04742"
"Q7M713","mmu04742"
"Q7M715","mmu04742"
"P59529","mmu04742"
"Q9JKT2","mmu04742"
"Q7M721","mmu04742"
"Q7M720","mmu04742"
"P59528","mmu04742"
"Q7M718","mmu04742"
"Q7M710","mmu04742"
"P59532","mmu04742"
"Q7M709","mmu04742"
"P59530","mmu04742"
"Q7TQB0","mmu04742"
"Q7TQA9","mmu04742"
"Q7TQA8","mmu04742"
"Q7TQA7","mmu04742"
"Q7TQA6","mmu04742"
"Q7TQA5","mmu04742"
"Q7TQA4","mmu04742"
"Q7TQB9","mmu04742"
"Q7TQB8","mmu04742"
"P24604","mmu04380 mmu04660"
"O70372","mmu05166"
"Q9DC40","mmu03460"
"Q80YX1","mmu04151 mmu04510 mmu04512 mmu05206"
"Q80Z71","mmu04151 mmu04510 mmu04512 mmu05206"
"Q8BYI9","mmu04151 mmu04510 mmu04512 mmu05206"
"Q62283","mmu05202"
"Q9R0M5","mmu00730 mmu01100"
"Q8JZL3","mmu00730 mmu01100"
"Q8C1A5","mmu04614 mmu05143"
"Q3UUI3","mmu04151"
"O55060","mmu00983"
"Q9CQU0","mmu00480"
"Q91W90","mmu04141"
"Q9JMH6","mmu00450"
"Q9JLT4","mmu00450"
"Q99MD6","mmu00450"
"P83877","mmu03040"
"P52196","mmu00270 mmu00920 mmu01100 mmu04122"
"Q91XB0","mmu04623"
"Q3UQ84","mmu00970"
"Q9D0R2","mmu00970"
"Q8BLY2","mmu00970"
"P15306","mmu04610"
"P40226","mmu04060 mmu04630 mmu04640"
"P35441","mmu04015 mmu04115 mmu04145 mmu04151 mmu04350 mmu04510 mmu04512 mmu05144 mmu05205 mmu05206 mmu05219"
"Q03350","mmu04145 mmu04151 mmu04510 mmu04512 mmu05144"
"Q05895","mmu04145 mmu04151 mmu04510 mmu04512 mmu05144"
